CO2 [ppm],Temperature_Indoor [C],Relative_Humidity_Indoor [%],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Class,Room_ID
474,26.40,73.30,26.02,95.90,65.640,183.000,No Turning-on Behavior,A
471,26.50,73.70,26.78,93.90,65.640,169.000,No Turning-on Behavior,A
475,26.70,74.70,27.16,90.30,215.750,177.000,No Turning-on Behavior,A
488,26.70,74.30,27.75,88.80,379.190,152.000,No Turning-on Behavior,A
494,26.80,74.90,28.03,86.50,14.660,175.000,No Turning-on Behavior,A
494,26.90,73.00,28.54,86.20,458.690,185.000,No Turning-on Behavior,A
513,27.00,73.90,29.16,84.50,225.570,182.000,No Turning-on Behavior,A
526,27.20,73.70,29.28,82.40,533.050,169.000,No Turning-on Behavior,A
521,27.10,72.90,30.06,78.30,615.120,177.000,No Turning-on Behavior,A
499,27.10,72.90,29.83,79.00,14.900,193.000,No Turning-on Behavior,A
476,27.40,76.20,30.39,77.90,597.820,198.000,No Turning-on Behavior,A
488,27.30,74.80,30.98,73.80,465.710,200.000,No Turning-on Behavior,A
480,27.60,75.50,31.32,71.50,26.820,202.000,No Turning-on Behavior,A
504,27.60,73.70,30.76,73.90,68.210,160.000,No Turning-on Behavior,A
482,27.80,75.40,31.01,72.90,195.180,185.000,No Turning-on Behavior,A
486,27.70,73.70,31.11,73.60,494.700,279.000,No Turning-on Behavior,A
458,27.90,73.90,31.25,72.20,248.950,241.000,No Turning-on Behavior,A
448,27.90,76.20,32.00,69.60,32.670,283.000,No Turning-on Behavior,A
438,28.00,75.50,31.57,71.40,369.840,260.000,No Turning-on Behavior,A
444,27.80,71.70,32.40,69.10,500.080,262.000,No Turning-on Behavior,A
450,27.50,66.60,33.05,66.00,96.270,227.000,No Turning-on Behavior,A
473,27.40,66.40,32.66,66.60,653.000,242.000,No Turning-on Behavior,A
467,27.40,65.50,33.00,64.50,650.890,253.000,No Turning-on Behavior,A
471,27.50,70.90,33.79,64.70,126.670,258.000,No Turning-on Behavior,A
486,27.50,65.70,33.21,63.80,666.560,253.000,No Turning-on Behavior,A
510,27.30,64.20,34.74,59.60,650.430,241.000,No Turning-on Behavior,A
518,27.10,62.90,34.18,58.70,190.030,237.000,No Turning-on Behavior,A
526,27.10,62.70,34.23,58.20,653.700,226.000,No Turning-on Behavior,A
556,27.10,62.40,34.63,55.30,27.060,157.000,No Turning-on Behavior,A
566,27.10,63.70,33.83,59.60,22.850,147.000,No Turning-on Behavior,A
547,27.40,69.40,34.87,56.40,684.100,199.000,No Turning-on Behavior,A
573,27.40,63.30,34.99,53.50,411.230,180.000,No Turning-on Behavior,A
606,27.40,69.40,34.72,54.80,447.470,184.000,No Turning-on Behavior,A
489,28.10,70.80,35.38,53.70,426.420,164.000,No Turning-on Behavior,A
476,28.40,68.20,34.71,54.70,222.300,180.000,No Turning-on Behavior,A
501,28.30,69.30,35.15,54.60,519.720,158.000,No Turning-on Behavior,A
509,28.20,71.20,34.51,55.50,24.020,133.000,No Turning-on Behavior,A
504,28.40,69.20,34.98,53.30,495.400,147.000,No Turning-on Behavior,A
590,24.70,67.10,31.18,61.80,233.050,99.000,No Turning-on Behavior,A
617,25.10,65.70,31.18,62.40,22.610,84.000,No Turning-on Behavior,A
634,25.40,65.00,30.94,62.60,43.190,66.000,No Turning-on Behavior,A
634,26.00,67.90,30.27,65.20,7.880,69.000,No Turning-on Behavior,A
596,26.30,69.40,30.19,65.60,44.130,72.000,No Turning-on Behavior,A
400,26.80,73.70,26.92,88.00,5.080,106.000,No Turning-on Behavior,A
427,26.10,73.30,30.62,63.40,2.040,48.000,No Turning-on Behavior,A
431,26.00,76.40,29.61,72.80,1.570,21.000,No Turning-on Behavior,A
429,26.40,75.90,29.50,73.10,1.570,16.000,No Turning-on Behavior,A
424,26.60,75.70,29.29,73.00,2.040,7.000,No Turning-on Behavior,A
420,26.80,75.20,29.25,72.70,1.570,5.000,No Turning-on Behavior,A
426,25.90,69.30,29.49,62.00,14.900,86.000,No Turning-on Behavior,A
445,26.90,71.70,34.16,57.50,304.370,276.000,No Turning-on Behavior,A
535,25.60,70.20,25.35,98.90,2.040,23.000,No Turning-on Behavior,A
554,26.10,71.10,25.52,98.50,2.510,32.000,No Turning-on Behavior,A
542,26.40,73.70,25.65,97.70,2.040,23.000,No Turning-on Behavior,A
429,26.90,73.90,32.36,58.80,5.550,195.000,No Turning-on Behavior,A
435,27.50,73.70,32.26,58.00,5.550,193.000,No Turning-on Behavior,A
431,27.90,72.00,32.21,57.80,4.840,77.000,No Turning-on Behavior,A
439,28.00,71.70,32.08,57.90,8.350,104.000,No Turning-on Behavior,A
443,28.10,71.60,32.15,59.20,16.770,82.000,No Turning-on Behavior,A
445,28.30,72.10,31.66,61.80,31.500,4248.000,No Turning-on Behavior,A
444,28.50,72.10,31.68,61.60,16.070,0.000,No Turning-on Behavior,A
440,28.50,71.50,31.69,61.60,10.460,6476.000,No Turning-on Behavior,A
446,28.30,71.40,31.64,62.30,17.000,0.000,No Turning-on Behavior,A
458,26.70,81.70,30.18,79.80,126.900,0.000,No Turning-on Behavior,A
400,26.00,59.10,23.57,60.60,3.210,100.000,No Turning-on Behavior,A
419,26.20,58.60,23.69,59.40,2.970,120.000,No Turning-on Behavior,A
407,26.20,58.00,23.92,57.60,2.040,235.000,No Turning-on Behavior,A
415,26.40,57.90,24.40,56.60,2.270,185.000,No Turning-on Behavior,A
428,26.50,57.30,24.66,55.30,2.510,221.000,No Turning-on Behavior,A
472,26.70,57.10,24.95,53.90,3.440,206.000,No Turning-on Behavior,A
499,26.80,56.70,24.65,54.10,3.680,263.000,No Turning-on Behavior,A
487,27.00,56.30,25.06,53.80,3.440,273.000,No Turning-on Behavior,A
470,27.00,56.20,25.56,52.30,3.440,273.000,No Turning-on Behavior,A
441,27.00,55.90,25.26,52.70,3.440,222.000,No Turning-on Behavior,A
409,27.00,55.80,25.51,51.90,3.910,233.000,No Turning-on Behavior,A
471,27.10,55.80,25.19,52.50,4.380,190.000,No Turning-on Behavior,A
462,27.10,55.60,25.72,52.20,3.210,167.000,No Turning-on Behavior,A
475,27.10,55.60,25.35,52.70,4.380,175.000,No Turning-on Behavior,A
469,27.10,55.60,25.21,52.20,3.910,164.000,No Turning-on Behavior,A
449,27.10,55.40,25.43,52.10,3.440,181.000,No Turning-on Behavior,A
448,27.10,55.40,26.20,50.00,4.610,278.000,No Turning-on Behavior,A
453,27.20,54.80,25.92,49.30,4.610,212.000,No Turning-on Behavior,A
471,27.20,54.50,26.87,45.50,3.910,0.000,No Turning-on Behavior,A
459,27.20,54.10,25.86,49.10,4.610,0.000,No Turning-on Behavior,A
413,27.20,54.10,25.97,49.30,4.140,7655.000,No Turning-on Behavior,A
400,27.10,53.90,25.91,49.60,3.440,0.000,No Turning-on Behavior,A
400,27.00,53.90,25.22,51.30,4.380,102.000,No Turning-on Behavior,A
408,26.90,54.30,25.97,49.30,1.800,97.000,No Turning-on Behavior,A
416,27.00,54.30,25.38,50.60,2.970,117.000,No Turning-on Behavior,A
407,27.00,54.10,25.79,49.00,3.210,136.000,No Turning-on Behavior,A
402,27.00,54.20,26.14,47.00,3.680,155.000,No Turning-on Behavior,A
400,27.10,53.60,25.89,49.20,4.610,195.000,No Turning-on Behavior,A
400,27.10,53.40,26.28,47.60,4.610,0.000,No Turning-on Behavior,A
400,27.20,53.30,26.74,45.90,4.140,0.000,No Turning-on Behavior,A
425,27.20,53.40,26.62,46.50,4.610,0.000,No Turning-on Behavior,A
402,27.20,53.60,26.56,47.70,5.080,0.000,No Turning-on Behavior,A
433,27.20,53.90,25.86,49.10,4.140,0.000,No Turning-on Behavior,A
442,27.20,53.80,25.80,49.90,4.840,0.000,No Turning-on Behavior,A
458,27.30,54.30,26.31,48.20,4.380,0.000,No Turning-on Behavior,A
480,26.40,56.40,26.79,48.30,2.270,0.000,No Turning-on Behavior,A
471,26.70,55.80,26.73,47.90,2.970,0.000,No Turning-on Behavior,A
471,26.90,55.20,26.67,47.80,2.510,0.000,No Turning-on Behavior,A
484,27.00,54.90,26.26,50.00,2.740,620.000,No Turning-on Behavior,A
540,27.20,55.80,27.03,47.80,1.570,350.000,No Turning-on Behavior,A
538,27.30,54.90,27.28,46.80,1.340,0.000,No Turning-on Behavior,A
523,27.40,54.80,27.25,46.40,3.210,0.000,No Turning-on Behavior,A
545,27.40,54.70,26.71,47.10,3.680,0.000,No Turning-on Behavior,A
520,27.40,54.20,26.39,47.50,3.440,87.000,No Turning-on Behavior,A
475,27.30,53.70,26.28,49.00,2.970,81.000,No Turning-on Behavior,A
462,27.20,53.90,25.99,52.40,2.970,107.000,No Turning-on Behavior,A
428,27.10,54.30,25.97,52.60,2.740,111.000,No Turning-on Behavior,A
419,27.10,54.80,25.85,52.10,2.040,101.000,No Turning-on Behavior,A
419,27.00,54.70,25.96,50.80,2.510,75.000,No Turning-on Behavior,A
431,27.00,54.80,25.70,53.20,2.510,47.000,No Turning-on Behavior,A
408,26.90,54.70,25.46,54.20,2.510,26.000,No Turning-on Behavior,A
405,26.90,55.30,25.35,55.20,2.040,17.000,No Turning-on Behavior,A
415,26.80,55.10,25.03,57.20,1.800,13.000,No Turning-on Behavior,A
484,26.60,77.20,26.87,88.10,4.140,98.000,No Turning-on Behavior,A
499,26.70,77.40,26.95,87.80,4.840,101.000,No Turning-on Behavior,A
478,26.80,76.70,27.21,87.10,2.270,99.000,No Turning-on Behavior,A
437,27.50,78.80,28.41,80.20,33.140,179.000,No Turning-on Behavior,A
438,27.70,78.30,28.59,79.50,174.830,301.000,No Turning-on Behavior,A
463,27.90,77.90,29.63,76.60,180.680,274.000,No Turning-on Behavior,A
432,25.90,57.70,23.38,59.70,692.980,0.000,No Turning-on Behavior,A
448,26.00,57.50,23.56,58.50,16.300,0.000,No Turning-on Behavior,A
447,26.00,57.10,23.60,58.10,736.940,0.000,No Turning-on Behavior,A
455,26.10,56.90,23.92,56.80,494.470,0.000,No Turning-on Behavior,A
447,26.20,56.60,24.70,55.20,733.670,0.000,No Turning-on Behavior,A
460,26.20,56.40,24.02,54.60,235.160,0.000,No Turning-on Behavior,A
461,26.30,55.90,24.72,53.00,15.130,0.000,No Turning-on Behavior,A
477,26.40,55.40,24.47,53.40,790.250,0.000,No Turning-on Behavior,A
474,26.50,55.10,25.47,51.10,14.900,0.000,No Turning-on Behavior,A
483,26.60,55.20,25.24,50.50,741.620,0.000,No Turning-on Behavior,A
492,26.80,54.80,25.67,48.60,108.660,0.000,No Turning-on Behavior,A
472,26.80,54.20,26.57,45.20,815.500,0.000,No Turning-on Behavior,A
472,26.80,53.60,26.21,45.70,812.000,0.000,No Turning-on Behavior,A
462,26.90,52.90,26.05,44.50,786.510,0.000,No Turning-on Behavior,A
462,27.00,51.80,25.85,44.10,122.460,0.000,No Turning-on Behavior,A
470,27.00,52.20,26.42,42.30,19.580,0.000,No Turning-on Behavior,A
478,27.10,52.00,26.54,42.50,3.910,0.000,No Turning-on Behavior,A
480,27.10,51.40,26.96,40.20,681.990,0.000,No Turning-on Behavior,A
460,26.90,51.90,26.88,42.00,807.320,0.000,No Turning-on Behavior,A
464,27.10,51.10,27.42,40.00,810.130,0.000,No Turning-on Behavior,A
443,27.00,51.10,26.37,41.70,24.950,0.000,No Turning-on Behavior,A
423,26.90,50.80,26.64,46.00,16.540,0.000,No Turning-on Behavior,A
424,27.10,51.60,26.69,46.10,107.260,0.000,No Turning-on Behavior,A
424,27.20,52.00,27.67,44.60,738.580,626.000,No Turning-on Behavior,A
421,27.20,52.30,26.54,47.00,5.080,132.000,No Turning-on Behavior,A
475,25.00,57.60,26.73,43.40,5.080,0.000,No Turning-on Behavior,A
483,25.50,55.80,26.64,45.10,234.920,0.000,No Turning-on Behavior,A
479,25.90,55.50,26.92,45.20,397.660,0.000,No Turning-on Behavior,A
481,26.10,54.70,26.69,44.90,35.710,0.000,No Turning-on Behavior,A
484,26.30,54.60,26.67,45.50,31.970,0.000,No Turning-on Behavior,A
459,26.40,54.30,26.65,45.00,111.470,0.000,No Turning-on Behavior,A
497,26.50,54.10,26.41,46.30,350.900,0.000,No Turning-on Behavior,A
456,26.50,54.10,26.23,47.60,276.780,0.000,No Turning-on Behavior,A
452,26.60,54.20,25.92,48.80,154.260,0.000,No Turning-on Behavior,A
519,23.50,59.40,29.41,46.20,2.510,64.000,Turning-off Behavior,B
432,24.40,62.80,23.22,90.60,1.800,52.000,Turning-off Behavior,B
531,26.70,68.60,27.25,67.50,2.970,139.000,Turning-off Behavior,B
556,24.50,61.80,22.48,73.10,2.970,86.000,Turning-off Behavior,B
453,24.70,47.30,25.87,31.60,5.780,90.000,Turning-off Behavior,B
451,25.00,61.70,26.82,59.50,2.510,62.000,Turning-off Behavior,B
435,25.20,62.50,28.54,52.90,737.410,236.000,Turning-off Behavior,B
480,25.00,62.50,27.59,54.80,114.740,291.000,Turning-off Behavior,B
505,25.30,58.80,30.10,44.50,477.870,112.000,Turning-off Behavior,B
526,25.10,62.90,24.45,72.10,3.210,90.000,Turning-off Behavior,B
455,25.00,62.70,24.36,74.50,1.800,33.000,Turning-off Behavior,B
616,24.90,63.70,34.78,47.70,3.680,89.000,Turning-off Behavior,B
558,24.70,64.50,31.98,62.40,185.590,96.000,Turning-off Behavior,B
428,24.00,68.00,29.82,68.20,18.170,93.000,Turning-off Behavior,B
400,25.00,56.00,27.61,41.90,1.340,112.000,Turning-off Behavior,B
530,24.40,70.40,24.30,82.80,2.270,94.000,Turning-off Behavior,B
492,24.70,53.60,24.17,45.60,3.910,0.000,Turning-off Behavior,B
514,24.00,59.90,24.28,50.30,808.960,0.000,Turning-off Behavior,B
551,25.00,57.30,25.51,50.40,76.160,0.000,Turning-off Behavior,B
476,24.80,61.50,24.89,55.50,3.440,0.000,Turning-off Behavior,B
499,25.10,58.00,24.06,55.30,175.300,0.000,Turning-off Behavior,B
434,24.70,53.20,24.13,47.40,227.210,0.000,Turning-off Behavior,B
531,28.00,62.00,32.73,49.90,234.920,181.000,No Turning-off Behavior,B
548,27.90,62.00,32.65,49.60,158.230,181.000,No Turning-off Behavior,B
566,27.80,61.80,32.27,51.20,172.260,139.000,No Turning-off Behavior,B
596,27.80,61.70,32.51,50.30,256.200,148.000,No Turning-off Behavior,B
599,27.80,61.80,31.87,52.60,13.260,119.000,No Turning-off Behavior,B
611,27.80,61.70,31.56,54.30,160.100,140.000,No Turning-off Behavior,B
607,27.50,61.10,31.71,53.80,38.510,117.000,No Turning-off Behavior,B
601,26.80,61.30,31.50,53.80,166.650,111.000,No Turning-off Behavior,B
583,26.40,61.40,31.34,54.20,104.220,110.000,No Turning-off Behavior,B
597,26.20,61.60,31.18,54.00,9.050,68.000,No Turning-off Behavior,B
613,26.00,61.60,30.98,54.80,82.940,82.000,No Turning-off Behavior,B
556,25.80,61.80,31.09,54.80,25.190,89.000,No Turning-off Behavior,B
552,25.70,61.90,30.89,55.30,15.130,71.000,No Turning-off Behavior,B
549,25.50,62.10,30.61,56.90,5.780,61.000,No Turning-off Behavior,B
438,25.00,70.50,27.89,71.00,14.200,124.000,No Turning-off Behavior,B
446,25.00,70.30,28.28,70.10,531.180,131.000,No Turning-off Behavior,B
467,25.20,70.20,28.63,68.60,244.980,136.000,No Turning-off Behavior,B
461,25.30,70.10,28.87,67.60,15.830,145.000,No Turning-off Behavior,B
463,25.40,69.60,29.23,67.00,544.500,152.000,No Turning-off Behavior,B
469,25.60,70.00,29.90,64.60,18.170,165.000,No Turning-off Behavior,B
469,25.80,70.40,29.82,64.20,535.620,183.000,No Turning-off Behavior,B
461,25.90,70.10,30.29,62.60,431.100,210.000,No Turning-off Behavior,B
464,26.00,72.00,30.46,61.90,15.600,273.000,No Turning-off Behavior,B
475,26.00,72.70,31.00,59.70,207.800,252.000,No Turning-off Behavior,B
464,26.10,70.40,30.67,61.80,20.980,244.000,No Turning-off Behavior,B
453,26.40,70.90,31.26,59.50,182.320,290.000,No Turning-off Behavior,B
476,26.30,71.10,31.33,59.40,4.840,209.000,No Turning-off Behavior,B
463,26.50,68.50,31.44,59.40,7.650,191.000,No Turning-off Behavior,B
472,26.80,69.40,31.84,58.00,181.150,288.000,No Turning-off Behavior,B
459,26.70,70.60,31.92,58.20,25.890,297.000,No Turning-off Behavior,B
454,26.50,68.60,30.77,60.70,159.170,209.000,No Turning-off Behavior,B
463,26.80,70.30,31.87,57.80,600.620,293.000,No Turning-off Behavior,B
461,26.50,68.60,31.74,58.00,14.900,300.000,No Turning-off Behavior,B
462,26.50,69.40,32.28,55.70,573.970,302.000,No Turning-off Behavior,B
461,26.70,69.00,32.53,55.60,27.060,309.000,No Turning-off Behavior,B
456,26.70,69.60,32.59,55.70,580.050,305.000,No Turning-off Behavior,B
442,26.80,68.50,32.69,55.40,630.780,312.000,No Turning-off Behavior,B
437,26.80,69.20,32.84,55.10,33.600,308.000,No Turning-off Behavior,B
430,27.10,69.20,33.47,53.00,631.250,309.000,No Turning-off Behavior,B
419,27.30,68.10,33.41,53.50,562.270,298.000,No Turning-off Behavior,B
432,27.20,67.90,33.62,53.20,24.020,293.000,No Turning-off Behavior,B
423,27.60,69.50,33.93,51.70,560.170,301.000,No Turning-off Behavior,B
416,27.80,67.20,34.94,50.50,522.520,291.000,No Turning-off Behavior,B
419,28.50,66.70,34.37,51.00,468.980,289.000,No Turning-off Behavior,B
432,27.40,67.30,34.28,51.20,6.720,176.000,No Turning-off Behavior,B
444,28.00,69.00,34.69,50.30,148.410,298.000,No Turning-off Behavior,B
466,28.60,66.00,34.87,50.00,481.370,298.000,No Turning-off Behavior,B
441,28.30,64.20,34.78,50.10,210.840,184.000,No Turning-off Behavior,B
461,27.80,65.70,35.22,49.70,474.590,265.000,No Turning-off Behavior,B
450,28.30,65.40,34.77,49.40,459.860,255.000,No Turning-off Behavior,B
436,28.40,65.20,35.26,47.50,153.790,232.000,No Turning-off Behavior,B
439,28.60,63.80,35.11,48.70,478.330,214.000,No Turning-off Behavior,B
475,27.90,64.90,34.77,50.00,408.890,194.000,No Turning-off Behavior,B
478,27.60,66.80,35.62,45.40,559.240,191.000,No Turning-off Behavior,B
434,28.50,62.40,35.28,46.00,397.200,182.000,No Turning-off Behavior,B
438,28.10,65.20,35.07,48.00,143.500,187.000,No Turning-off Behavior,B
450,27.80,64.80,35.72,47.20,397.200,156.000,No Turning-off Behavior,B
443,27.80,65.90,35.58,47.00,349.030,163.000,No Turning-off Behavior,B
435,28.50,65.00,35.89,46.80,402.570,162.000,No Turning-off Behavior,B
433,28.10,64.70,35.86,47.10,278.650,142.000,No Turning-off Behavior,B
445,27.80,64.50,34.55,50.40,149.350,125.000,No Turning-off Behavior,B
473,27.00,66.50,34.20,51.50,303.200,117.000,No Turning-off Behavior,B
463,27.00,67.40,34.35,51.20,258.540,104.000,No Turning-off Behavior,B
458,26.90,66.60,34.01,52.60,354.640,99.000,No Turning-off Behavior,B
473,26.50,67.40,34.02,52.00,322.370,95.000,No Turning-off Behavior,B
467,26.20,66.40,34.07,51.80,178.810,81.000,No Turning-off Behavior,B
458,25.80,65.40,33.75,52.70,288.700,77.000,No Turning-off Behavior,B
457,25.50,64.80,33.34,53.40,189.560,70.000,No Turning-off Behavior,B
433,28.10,67.50,33.19,53.20,429.000,212.000,No Turning-off Behavior,B
450,27.20,66.30,33.50,52.40,17.000,264.000,No Turning-off Behavior,B
469,26.80,66.50,33.74,51.50,570.230,262.000,No Turning-off Behavior,B
483,26.70,66.40,34.38,50.40,95.570,282.000,No Turning-off Behavior,B
486,26.80,65.80,34.72,50.50,625.870,284.000,No Turning-off Behavior,B
493,26.80,65.20,35.02,50.40,608.570,284.000,No Turning-off Behavior,B
473,26.70,65.10,34.74,51.00,15.600,298.000,No Turning-off Behavior,B
496,26.60,66.60,35.13,49.30,389.250,238.000,No Turning-off Behavior,B
508,26.70,65.40,34.63,51.40,633.360,312.000,No Turning-off Behavior,B
474,26.60,65.20,35.56,48.30,604.360,329.000,No Turning-off Behavior,B
454,26.50,65.00,35.22,49.90,19.580,155.000,No Turning-off Behavior,B
448,26.50,65.20,34.62,51.40,20.510,198.000,No Turning-off Behavior,B
460,26.00,64.10,34.81,52.10,46.930,198.000,No Turning-off Behavior,B
494,25.60,63.40,34.75,51.60,568.820,344.000,No Turning-off Behavior,B
525,25.50,63.10,35.78,49.40,25.890,330.000,No Turning-off Behavior,B
545,25.40,63.30,35.61,49.40,601.320,325.000,No Turning-off Behavior,B
569,25.40,63.20,35.87,48.50,587.530,310.000,No Turning-off Behavior,B
591,25.40,66.80,36.19,47.40,516.210,287.000,No Turning-off Behavior,B
599,25.80,68.00,36.94,45.30,567.180,276.000,No Turning-off Behavior,B
611,25.80,65.30,37.01,45.60,200.550,261.000,No Turning-off Behavior,B
624,25.50,64.80,36.55,46.20,640.370,269.000,No Turning-off Behavior,B
623,25.50,65.30,36.30,46.80,648.090,253.000,No Turning-off Behavior,B
620,25.50,65.70,36.44,46.70,646.450,248.000,No Turning-off Behavior,B
645,25.40,65.70,36.66,45.00,583.550,232.000,No Turning-off Behavior,B
667,25.30,65.20,37.18,42.60,248.950,230.000,No Turning-off Behavior,B
688,25.60,68.60,36.47,45.20,601.320,211.000,No Turning-off Behavior,B
704,26.00,67.70,36.51,45.60,534.220,182.000,No Turning-off Behavior,B
716,25.50,65.20,36.76,44.10,604.360,172.000,No Turning-off Behavior,B
729,25.40,64.60,36.53,44.90,552.220,143.000,No Turning-off Behavior,B
732,25.70,69.10,36.30,44.60,110.530,127.000,No Turning-off Behavior,B
738,26.00,67.60,36.64,42.60,600.860,113.000,No Turning-off Behavior,B
771,25.50,65.20,37.31,38.10,67.980,106.000,No Turning-off Behavior,B
777,25.40,64.50,36.71,43.10,662.580,104.000,No Turning-off Behavior,B
791,25.60,69.00,37.75,31.00,446.530,106.000,No Turning-off Behavior,B
785,26.00,68.80,37.63,38.90,184.420,107.000,No Turning-off Behavior,B
801,25.50,65.10,36.30,43.30,457.990,115.000,No Turning-off Behavior,B
795,25.20,64.50,35.60,45.30,51.140,110.000,No Turning-off Behavior,B
789,25.60,69.70,35.59,45.20,398.830,102.000,No Turning-off Behavior,B
725,25.90,67.20,35.62,44.20,14.200,73.000,No Turning-off Behavior,B
703,25.30,64.60,35.78,43.10,407.490,85.000,No Turning-off Behavior,B
688,25.20,69.30,35.33,44.00,311.620,82.000,No Turning-off Behavior,B
672,25.60,68.90,35.33,44.70,28.690,75.000,No Turning-off Behavior,B
655,25.90,66.80,35.04,45.20,341.550,67.000,No Turning-off Behavior,B
647,25.60,63.70,34.38,47.20,82.470,58.000,No Turning-off Behavior,B
638,25.10,66.20,34.10,47.40,63.770,57.000,No Turning-off Behavior,B
622,25.60,65.50,34.07,47.60,187.930,49.000,No Turning-off Behavior,B
617,25.30,63.30,33.85,47.80,14.900,44.000,No Turning-off Behavior,B
609,25.00,67.00,33.73,47.10,189.800,39.000,No Turning-off Behavior,B
556,26.80,61.40,33.52,42.40,74.990,269.000,No Turning-off Behavior,B
562,26.40,62.00,33.56,42.30,175.530,276.000,No Turning-off Behavior,B
564,26.30,62.30,33.68,41.40,114.740,258.000,No Turning-off Behavior,B
564,26.10,62.50,33.97,41.80,514.580,326.000,No Turning-off Behavior,B
576,25.90,62.70,33.79,40.70,78.260,317.000,No Turning-off Behavior,B
