Temperature_Indoor [C],Relative_Humidity_Indoor [%],Indoor_Illumination [LUX],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Shading_Status_last,Class,Room_ID
25.80,54.90,532,33.26,34.10,259.940,216.000,0.5,Rolling Down,C
25.30,53.20,608,33.81,31.10,330.090,232.000,0.5,Rolling Down,C
25.40,53.60,540,33.28,33.90,19.110,177.000,0.5,Rolling Down,C
25.10,52.20,698,34.08,30.90,224.640,227.000,0.5,Rolling Down,C
25.10,52.30,762,34.65,29.00,587.060,289.000,0.5,Rolling Down,C
25.10,52.80,519,34.11,31.60,44.360,172.000,0.5,Rolling Down,C
24.70,53.50,539,34.08,31.70,95.570,184.000,0.5,Rolling Down,C
24.50,50.90,621,33.71,31.20,72.420,179.000,0.5,Rolling Down,C
24.70,51.30,509,33.49,31.10,20.740,154.000,0.5,Rolling Down,C
25.40,58.70,662,34.04,30.50,622.370,235.000,0.5,Rolling Down,C
26.00,55.20,657,34.04,30.30,560.640,225.000,0.5,Rolling Down,C
26.10,56.20,581,33.76,31.80,103.750,183.000,0.5,Rolling Down,C
26.00,54.00,516,33.35,34.00,32.200,156.000,0.5,Rolling Down,C
26.50,54.30,503,34.19,32.40,481.610,182.000,0.5,Rolling Down,C
26.00,56.20,448,33.14,31.30,197.750,131.000,0.5,Rolling Down,C
26.00,55.30,379,33.07,31.60,25.890,113.000,0.5,Rolling Down,C
25.90,55.30,398,32.98,33.30,78.500,117.000,0.5,Rolling Down,C
26.50,53.20,435,32.86,34.80,9.050,123.000,0.5,Rolling Down,C
26.80,51.80,455,32.84,35.70,107.260,138.000,0.5,Rolling Down,C
26.50,54.10,457,33.22,35.20,57.450,134.000,0.5,Rolling Down,C
26.20,55.80,326,32.46,36.90,5.080,96.000,0.5,Rolling Down,C
26.30,60.00,387,32.34,37.00,58.390,115.000,0.5,Rolling Down,C
26.10,59.70,420,32.28,35.90,43.890,133.000,0.5,Rolling Down,C
27.90,56.70,361,26.35,64.60,17.000,118.000,0.8,Rolling Down,C
27.00,59.80,361,26.45,62.90,317.700,111.000,0.8,Rolling Down,C
26.40,59.80,376,26.35,64.20,55.120,128.000,0.8,Rolling Down,C
26.70,58.00,390,26.53,63.60,346.460,116.000,0.8,Rolling Down,C
26.90,59.50,377,27.04,62.40,602.260,128.000,0.8,Rolling Down,C
26.40,59.80,390,27.16,60.90,17.000,130.000,0.8,Rolling Down,C
27.00,59.60,380,27.18,58.90,628.910,129.000,0.8,Rolling Down,C
26.80,60.20,399,27.11,59.20,139.990,135.000,0.8,Rolling Down,C
27.00,61.30,659,27.36,56.60,627.740,137.000,0.8,Rolling Down,C
27.00,57.90,599,27.95,53.10,627.280,141.000,1,Rolling Down,C
26.90,60.00,591,28.03,53.60,18.640,145.000,1,Rolling Down,C
27.20,58.80,603,28.41,50.40,687.140,154.000,1,Rolling Down,C
27.20,58.40,609,28.52,50.50,388.780,163.000,1,Rolling Down,C
27.20,57.80,654,28.51,52.10,675.210,175.000,1,Rolling Down,C
27.10,57.60,719,29.70,47.50,696.020,188.000,1,Rolling Down,C
27.00,57.00,670,29.21,49.30,17.240,200.000,1,Rolling Down,C
27.40,56.50,497,29.50,47.70,597.110,210.000,0.8,Rolling Down,C
27.30,57.10,501,30.54,44.50,510.830,216.000,0.8,Rolling Down,C
27.10,56.80,531,29.59,46.50,629.620,214.000,0.8,Rolling Down,C
27.20,54.80,545,30.77,44.30,15.600,231.000,0.8,Rolling Down,C
27.30,56.40,528,31.24,43.30,668.200,235.000,0.8,Rolling Down,C
27.40,55.40,506,30.04,44.70,658.610,233.000,0.8,Rolling Down,C
26.60,57.60,546,30.14,43.60,676.150,239.000,0.8,Rolling Down,C
26.70,59.30,562,30.79,41.50,633.590,249.000,0.8,Rolling Down,C
26.60,58.90,584,30.59,42.80,618.860,252.000,0.8,Rolling Down,C
27.50,54.40,853,32.19,38.00,613.950,198.000,1,Rolling Down,C
27.60,54.00,834,31.18,42.00,237.730,180.000,1,Rolling Down,C
27.50,53.90,781,31.64,39.80,536.790,163.000,1,Rolling Down,C
27.30,54.30,781,31.70,39.80,503.590,163.000,1,Rolling Down,C
27.50,54.10,792,31.57,40.10,209.910,173.000,1,Rolling Down,C
27.70,54.50,818,31.36,40.60,507.090,169.000,1,Rolling Down,C
27.80,54.70,800,30.72,41.60,65.870,148.000,1,Rolling Down,C
27.80,54.80,771,31.89,41.10,392.520,157.000,1,Rolling Down,C
27.90,54.50,743,31.16,42.40,387.380,153.000,1,Rolling Down,C
27.10,56.60,689,30.91,42.50,159.870,149.000,1,Rolling Down,C
27.70,55.50,664,31.24,41.90,454.950,138.000,1,Rolling Down,C
27.60,55.50,634,31.10,42.30,44.830,131.000,1,Rolling Down,C
27.90,54.70,616,31.02,42.10,463.600,130.000,1,Rolling Down,C
28.10,54.90,611,31.09,42.60,201.490,121.000,1,Rolling Down,C
28.30,54.40,541,30.51,44.40,419.880,107.000,1,Rolling Down,C
27.90,55.00,351,26.24,53.90,570.230,115.000,0.5,Rolling Down,C
28.10,54.70,535,26.91,54.30,585.660,112.000,0.5,Rolling Down,C
28.30,54.50,542,27.51,51.30,16.300,117.000,1,Rolling Down,C
27.00,53.60,636,27.04,51.30,558.530,125.000,1,Rolling Down,C
26.80,53.90,647,27.56,48.20,19.580,138.000,1,Rolling Down,C
26.90,54.70,710,27.97,46.90,604.130,152.000,1,Rolling Down,C
27.00,54.10,579,28.05,47.70,383.400,147.000,1,Rolling Down,C
26.80,54.10,586,27.64,48.90,18.640,148.000,1,Rolling Down,C
27.00,53.00,555,28.27,46.10,687.600,138.000,1,Rolling Down,C
26.90,53.30,568,28.51,44.20,19.110,141.000,1,Rolling Down,C
27.00,53.60,579,28.98,42.40,714.730,146.000,1,Rolling Down,C
26.70,53.50,578,29.41,42.10,727.820,160.000,1,Rolling Down,C
26.80,53.40,619,28.86,42.40,16.540,175.000,1,Rolling Down,C
26.70,53.20,642,30.02,39.20,687.370,191.000,1,Rolling Down,C
26.60,53.10,659,30.22,39.50,598.520,200.000,1,Rolling Down,C
26.80,53.10,743,29.96,39.80,574.430,224.000,1,Rolling Down,C
26.90,53.20,735,30.66,37.30,764.300,236.000,1,Rolling Down,C
26.80,53.80,793,30.37,39.20,16.770,246.000,1,Rolling Down,C
27.60,52.30,859,30.03,39.60,672.870,256.000,1,Rolling Down,C
27.50,51.80,679,29.59,39.90,5.080,150.000,1,Rolling Down,C
27.70,51.10,794,29.95,39.90,571.860,241.000,1,Rolling Down,C
28.00,51.10,952,29.43,41.20,551.990,224.000,1,Rolling Down,C
28.00,51.60,902,30.50,40.20,21.210,281.000,1,Rolling Down,C
27.70,51.80,1013,31.19,37.70,355.110,239.000,1,Rolling Down,C
27.40,51.50,1053,31.28,37.80,665.390,305.000,1,Rolling Down,C
27.30,51.40,945,30.65,38.00,28.460,224.000,1,Rolling Down,C
27.40,52.00,784,31.24,37.50,571.860,270.000,1,Rolling Down,C
28.00,50.70,809,30.66,38.80,475.990,265.000,1,Rolling Down,C
27.60,51.50,717,31.15,37.30,11.630,135.000,1,Rolling Down,C
27.80,50.10,712,31.43,36.30,393.920,220.000,1,Rolling Down,C
27.80,50.70,1070,31.17,37.20,6.720,198.000,1,Rolling Down,C
27.70,49.90,1036,30.88,38.10,6.950,202.000,1,Rolling Down,C
26.00,50.50,459,29.50,44.30,4.380,118.000,0.8,Rolling Down,C
25.80,51.90,460,29.02,45.40,3.910,124.000,0.8,Rolling Down,C
25.80,53.10,409,29.18,45.20,3.210,106.000,0.8,Rolling Down,C
26.20,55.60,311,28.80,45.60,2.510,79.000,0.8,Rolling Down,C
26.40,54.60,405,28.80,45.40,20.280,120.000,0.8,Rolling Down,C
26.50,54.30,460,29.25,44.60,172.490,131.000,0.8,Rolling Down,C
26.70,54.40,641,29.22,43.80,230.480,170.000,0.8,Rolling Down,C
26.80,54.50,576,29.77,43.00,90.890,131.000,0.8,Rolling Down,C
26.80,54.30,473,29.40,43.50,3.680,116.000,0.8,Rolling Down,C
26.70,52.80,531,29.10,44.10,100.950,150.000,0.8,Rolling Down,C
26.30,52.70,456,29.42,43.60,4.380,115.000,0.8,Rolling Down,C
26.30,52.10,426,28.79,44.90,6.950,114.000,0.8,Rolling Down,C
26.40,52.40,411,28.40,47.30,104.920,118.000,0.8,Rolling Down,C
26.50,52.10,398,28.52,46.90,131.580,108.000,0.8,Rolling Down,C
26.40,52.60,418,28.08,48.60,30.800,100.000,0.8,Rolling Down,C
26.20,52.40,519,28.15,49.70,312.320,146.000,0.8,Rolling Down,C
26.10,53.40,310,28.14,50.20,266.960,95.000,0.8,Rolling Down,C
25.70,53.20,394,27.86,51.10,204.290,109.000,0.8,Rolling Down,C
25.50,53.10,431,28.08,50.00,253.860,114.000,0.8,Rolling Down,C
26.90,61.10,408,24.33,73.20,5.550,191.000,1,Rolling Down,C
25.60,64.90,258,24.89,71.90,42.720,89.000,1,Rolling Down,C
25.70,66.00,377,25.17,70.50,16.540,184.000,1,Rolling Down,C
25.90,67.00,333,25.04,70.80,5.080,123.000,1,Rolling Down,C
25.50,66.50,348,24.92,69.80,4.380,159.000,1,Rolling Down,C
25.10,63.60,445,25.20,68.50,15.830,182.000,1,Rolling Down,C
25.60,62.70,441,26.00,66.30,624.240,225.000,1,Rolling Down,C
25.70,64.00,503,26.83,62.20,18.640,224.000,1,Rolling Down,C
25.40,66.90,334,26.51,62.70,5.780,137.000,1,Rolling Down,C
25.40,66.40,620,26.80,61.30,430.170,221.000,1,Rolling Down,C
25.50,66.80,457,26.71,61.30,274.440,226.000,1,Rolling Down,C
25.20,65.00,491,27.31,59.00,231.890,231.000,1,Rolling Down,C
25.30,61.10,399,27.02,58.50,26.120,269.000,1,Rolling Down,C
25.90,67.20,439,27.72,56.70,662.820,328.000,1,Rolling Down,C
26.60,65.30,515,28.20,54.90,4.840,247.000,1,Rolling Down,C
27.00,64.00,669,27.96,55.90,30.560,241.000,1,Rolling Down,C
27.20,63.30,389,27.81,55.30,4.380,185.000,1,Rolling Down,C
27.30,63.00,773,28.25,54.60,4.840,215.000,1,Rolling Down,C
27.40,62.60,356,27.81,55.20,30.560,199.000,1,Rolling Down,C
27.40,61.30,749,28.09,53.90,17.700,227.000,1,Rolling Down,C
27.40,62.40,690,28.13,54.20,312.090,245.000,1,Rolling Down,C
27.30,62.10,541,28.05,53.60,5.310,196.000,1,Rolling Down,C
27.20,62.30,339,27.83,54.20,8.120,185.000,1,Rolling Down,C
26.60,62.20,331,28.96,50.90,53.950,155.000,1,Rolling Down,C
26.60,62.20,342,28.44,50.60,417.770,201.000,1,Rolling Down,C
26.50,61.90,338,28.86,49.70,567.180,192.000,1,Rolling Down,C
26.60,61.40,338,28.75,49.20,95.100,158.000,1,Rolling Down,C
26.60,62.10,543,28.92,49.20,190.970,158.000,1,Rolling Down,C
26.40,59.40,627,29.21,48.40,45.300,186.000,1,Rolling Down,C
26.50,60.70,437,28.75,50.30,7.420,120.000,1,Rolling Down,C
27.20,61.50,375,28.69,73.90,22.150,110.000,1,Rolling Down,C
26.70,59.00,371,28.69,73.70,237.030,98.000,1,Rolling Down,C
26.70,63.10,455,29.88,67.10,84.810,128.000,0.5,Rolling Down,C
26.50,58.40,542,30.39,65.00,89.720,158.000,0.5,Rolling Down,C
26.80,60.20,677,31.26,61.30,259.240,175.000,0.5,Rolling Down,C
26.60,59.20,720,31.25,60.40,47.400,167.000,0.5,Rolling Down,C
26.50,59.40,622,31.45,60.50,12.330,166.000,1,Rolling Down,C
27.20,65.50,737,30.90,61.20,43.190,183.000,1,Rolling Down,C
27.30,66.00,699,31.38,59.80,3.680,154.000,1,Rolling Down,C
26.80,61.70,719,31.16,60.00,3.910,171.000,1,Rolling Down,C
26.80,64.30,594,31.70,58.60,4.140,125.000,1,Rolling Down,C
26.80,59.70,313,30.68,59.80,3.910,58.000,1,Rolling Down,C
26.80,63.40,329,30.80,59.00,2.270,58.000,1,Rolling Down,C
26.60,60.20,319,30.52,60.10,2.970,54.000,1,Rolling Down,C
26.90,64.30,296,30.62,60.10,2.510,52.000,1,Rolling Down,C
27.30,65.50,256,30.68,60.20,2.510,45.000,1,Rolling Down,C
27.00,62.90,274,29.87,68.70,2.270,53.000,1,Rolling Down,C
26.70,65.30,481,29.77,70.30,2.740,110.000,1,Rolling Down,C
27.00,66.20,777,30.42,68.40,3.910,184.000,1,Rolling Down,C
27.40,68.20,981,30.56,67.70,23.320,248.000,1,Rolling Down,C
27.80,72.40,894,30.74,67.10,5.080,210.000,1,Rolling Down,C
28.20,72.40,830,31.07,66.40,8.120,206.000,1,Rolling Down,C
28.40,72.10,632,31.58,64.10,3.910,159.000,1,Rolling Down,C
28.30,68.80,563,30.88,64.80,5.080,143.000,1,Rolling Down,C
27.10,68.00,117,24.93,98.10,3.210,7.000,1,Rolling Down,C
26.80,68.30,153,24.77,100.00,2.040,16.000,1,Rolling Down,C
26.80,70.20,219,24.89,100.00,2.270,33.000,1,Rolling Down,C
27.40,72.70,186,25.02,100.00,1.570,23.000,1,Rolling Down,C
27.70,74.70,207,24.78,100.00,2.040,35.000,1,Rolling Down,C
27.80,73.60,193,24.91,100.00,1.570,30.000,1,Rolling Down,C
27.70,72.20,335,24.63,100.00,2.270,80.000,1,Rolling Down,C
27.10,70.90,294,24.36,100.00,2.740,65.000,1,Rolling Down,C
27.00,70.00,300,24.90,100.00,1.800,65.000,1,Rolling Down,C
27.10,69.70,392,24.97,100.00,2.510,94.000,1,Rolling Down,C
27.60,73.30,400,25.20,100.00,3.210,97.000,1,Rolling Down,C
27.30,69.90,428,25.65,100.00,3.910,108.000,1,Rolling Down,C
27.30,72.40,421,26.19,97.90,2.970,96.000,1,Rolling Down,C
27.00,69.30,235,26.38,95.10,2.270,46.000,1,Rolling Down,C
27.00,71.20,222,26.39,93.60,2.270,38.000,1,Rolling Down,C
27.40,71.10,207,26.11,93.20,2.270,34.000,1,Rolling Down,C
27.10,70.90,189,26.01,92.80,1.340,28.000,1,Rolling Down,C
27.80,68.40,339,26.05,92.40,1.570,82.000,1,Rolling Down,C
28.20,67.80,313,26.21,90.70,2.040,73.000,1,Rolling Down,C
28.30,67.50,357,26.30,90.80,1.570,85.000,1,Rolling Down,C
28.50,67.00,293,26.43,90.00,2.270,64.000,1,Rolling Down,C
28.60,66.90,174,26.24,89.70,2.510,28.000,1,Rolling Down,C
28.60,66.40,204,26.29,89.40,1.800,34.000,1,Rolling Down,C
28.70,66.60,177,26.15,89.00,1.800,26.000,1,Rolling Down,C
28.70,66.50,176,26.13,89.20,1.800,29.000,1,Rolling Down,C
28.80,66.40,164,26.14,89.40,1.570,20.000,1,Rolling Down,C
26.70,64.20,509,23.65,79.00,590.100,149.000,1,Rolling Down,C
26.80,64.10,569,23.99,78.50,607.870,156.000,1,Rolling Down,C
27.00,63.50,510,24.30,76.10,14.200,150.000,1,Rolling Down,C
25.80,64.10,601,24.82,72.80,548.710,165.000,1,Rolling Down,C
25.00,63.60,564,24.62,72.40,169.920,167.000,1,Rolling Down,C
25.20,61.60,658,24.99,73.00,158.460,162.000,1,Rolling Down,C
25.30,62.40,592,24.78,67.00,718.470,172.000,1,Rolling Down,C
25.20,64.80,627,24.78,70.30,14.660,178.000,1,Rolling Down,C
25.10,63.20,596,24.71,69.80,5.550,160.000,1,Rolling Down,C
24.80,59.70,698,25.48,63.80,15.600,203.000,0.5,Rolling Down,C
24.50,58.60,535,25.62,66.20,57.450,164.000,0.5,Rolling Down,C
24.50,62.10,599,25.29,63.00,30.330,214.000,0.5,Rolling Down,C
25.40,65.30,618,25.92,64.60,687.370,210.000,0.5,Rolling Down,C
26.10,64.00,623,26.08,62.70,742.080,229.000,0.5,Rolling Down,C
26.50,62.30,533,26.25,61.40,14.200,216.000,0.5,Rolling Down,C
26.60,61.20,528,26.60,58.10,754.710,230.000,0.5,Rolling Down,C
26.70,62.10,623,26.66,59.10,754.940,241.000,0.5,Rolling Down,C
26.90,62.40,618,27.36,55.00,12.790,243.000,0.5,Rolling Down,C
27.00,62.20,558,27.74,55.20,679.420,225.000,0.5,Rolling Down,C
27.00,61.80,551,27.36,54.80,240.540,235.000,0.5,Rolling Down,C
27.10,61.00,536,27.29,54.60,749.330,237.000,0.5,Rolling Down,C
27.20,61.00,573,27.90,53.40,776.920,242.000,0.5,Rolling Down,C
27.30,60.70,573,27.68,52.30,171.790,251.000,0.5,Rolling Down,C
27.30,60.30,566,27.97,50.60,781.830,242.000,0.5,Rolling Down,C
27.30,59.60,578,28.45,50.60,775.750,237.000,0.5,Rolling Down,C
27.00,60.30,579,28.67,47.00,110.060,240.000,0.5,Rolling Down,C
27.30,59.80,593,28.81,49.00,508.030,203.000,0.5,Rolling Down,C
25.20,55.00,505,28.72,48.50,470.850,175.000,0.5,Rolling Down,C
25.00,58.40,569,28.77,46.60,197.750,209.000,0.5,Rolling Down,C
24.50,56.50,543,28.45,47.40,761.490,193.000,0.5,Rolling Down,C
24.70,58.70,497,29.37,47.30,743.020,169.000,0.5,Rolling Down,C
24.70,58.00,501,29.24,44.40,728.990,157.000,0.5,Rolling Down,C
24.90,58.40,487,29.48,43.80,787.680,138.000,0.5,Rolling Down,C
24.70,58.80,477,28.93,44.30,442.790,133.000,0.5,Rolling Down,C
24.90,59.10,459,28.96,42.70,806.380,126.000,0.5,Rolling Down,C
24.70,56.70,455,28.67,43.80,793.990,123.000,0.5,Rolling Down,C
24.70,60.60,432,28.78,45.90,796.330,121.000,0.5,Rolling Down,C
25.60,61.10,428,29.55,43.50,768.270,111.000,0.5,Rolling Down,C
26.20,60.10,427,28.74,48.40,337.570,118.000,0.5,Rolling Down,C
25.80,60.60,406,29.08,46.70,765.470,112.000,0.5,Rolling Down,C
26.30,60.20,419,28.64,47.90,357.680,97.000,0.5,Rolling Down,C
26.30,60.60,419,28.73,47.90,246.850,114.000,0.5,Rolling Down,C
26.40,60.70,426,29.04,49.90,664.460,106.000,0.5,Rolling Down,C
26.20,61.90,414,28.42,53.10,518.320,110.000,0.5,Rolling Down,C
26.20,62.10,397,28.28,53.20,678.250,105.000,1,Rolling Down,C
26.10,62.70,398,28.70,52.90,655.800,101.000,1,Rolling Down,C
26.30,61.30,379,28.40,54.50,371.240,95.000,1,Rolling Down,C
26.30,61.40,355,27.78,56.40,632.660,91.000,1,Rolling Down,C
26.20,62.10,346,27.29,58.10,123.390,88.000,1,Rolling Down,C
26.10,62.20,329,27.14,58.20,286.370,81.000,1,Rolling Down,C
26.40,61.00,315,27.29,56.70,595.480,77.000,1,Rolling Down,C
26.30,62.20,303,26.79,58.70,24.950,73.000,1,Rolling Down,C
26.70,62.10,378,23.03,77.80,2.040,99.000,1,Rolling Down,C
26.70,62.50,438,23.07,77.60,2.510,84.000,1,Rolling Down,C
26.60,63.10,377,22.95,77.70,2.510,67.000,1,Rolling Down,C
26.60,63.40,412,23.15,78.20,1.800,75.000,1,Rolling Down,C
26.60,63.20,466,23.53,77.40,1.570,92.000,1,Rolling Down,C
26.70,63.50,548,23.42,77.00,2.970,110.000,1,Rolling Down,C
26.70,64.20,598,23.33,76.50,2.740,125.000,1,Rolling Down,C
26.30,64.20,404,23.50,76.50,2.510,84.000,1,Rolling Down,C
26.10,64.90,426,23.41,76.20,2.270,85.000,1,Rolling Down,C
26.20,64.20,688,23.66,75.40,2.970,146.000,1,Rolling Down,C
26.40,63.80,648,23.82,74.50,3.440,138.000,1,Rolling Down,C
26.30,64.60,642,24.00,74.70,3.210,119.000,1,Rolling Down,C
26.20,65.30,471,24.20,74.30,2.740,94.000,1,Rolling Down,C
26.30,64.60,508,24.21,73.80,2.040,105.000,1,Rolling Down,C
26.50,64.40,502,24.34,73.00,2.270,106.000,1,Rolling Down,C
25.90,65.30,307,24.27,78.30,2.510,62.000,1,Rolling Down,C
26.00,67.30,207,24.12,77.90,1.570,36.000,1,Rolling Down,C
25.50,70.30,173,23.67,83.00,1.100,22.000,1,Rolling Down,C
25.70,69.10,264,23.58,83.10,1.800,46.000,1,Rolling Down,C
25.40,68.70,225,23.70,84.70,2.040,44.000,1,Rolling Down,C
25.60,70.00,243,23.51,85.90,1.800,40.000,1,Rolling Down,C
25.60,68.50,231,23.57,87.00,1.800,38.000,1,Rolling Down,C
25.60,68.10,213,23.51,87.60,1.800,31.000,1,Rolling Down,C
25.70,68.60,194,23.32,89.30,1.570,27.000,1,Rolling Down,C
25.70,69.70,249,23.07,92.20,1.800,39.000,1,Rolling Down,C
25.80,70.00,216,22.96,93.80,1.570,30.000,1,Rolling Down,C
25.60,70.40,147,22.86,94.60,1.340,12.000,1,Rolling Down,C
25.50,72.00,192,22.65,95.40,1.340,28.000,1,Rolling Down,C
25.70,69.10,209,22.52,95.60,1.800,36.000,1,Rolling Down,C
25.60,71.70,284,22.57,95.90,1.800,55.000,1,Rolling Down,C
25.60,70.60,280,22.55,95.50,1.800,54.000,1,Rolling Down,C
25.60,69.80,219,22.53,93.10,2.040,38.000,1,Rolling Down,C
25.60,67.50,208,22.64,91.90,2.040,34.000,1,Rolling Down,C
26.50,76.50,342,24.33,100.00,2.510,102.000,1,Rolling Down,C
26.60,77.80,366,24.53,100.00,2.740,108.000,1,Rolling Down,C
26.60,77.60,500,24.87,100.00,2.970,122.000,1,Rolling Down,C
26.90,77.40,551,25.06,99.80,2.970,125.000,1,Rolling Down,C
27.10,76.90,668,25.58,98.60,7.180,159.000,1,Rolling Down,C
27.30,76.90,724,26.06,96.50,15.130,183.000,1,Rolling Down,C
27.40,77.10,656,26.65,94.30,77.560,160.000,1,Rolling Down,C
26.70,74.30,745,27.27,90.00,106.320,182.000,1,Rolling Down,C
25.70,71.30,620,27.71,88.10,9.750,140.000,1,Rolling Down,C
25.60,74.40,770,27.96,86.90,470.150,174.000,1,Rolling Down,C
26.40,78.10,767,28.32,86.30,15.830,189.000,1,Rolling Down,C
25.50,71.80,660,28.91,83.20,458.930,184.000,1,Rolling Down,C
25.60,72.10,606,29.09,81.80,529.540,172.000,1,Rolling Down,C
25.60,73.20,592,30.32,80.00,392.050,172.000,1,Rolling Down,C
25.50,71.20,591,29.81,78.90,573.260,192.000,1,Rolling Down,C
25.80,74.90,609,30.21,78.80,15.600,193.000,1,Rolling Down,C
25.90,74.00,604,31.16,73.00,508.960,208.000,1,Rolling Down,C
26.10,74.50,508,31.55,72.30,272.100,171.000,1,Rolling Down,C
26.60,78.10,499,30.90,75.40,21.680,160.000,1,Rolling Down,C
26.40,76.90,722,31.11,74.10,257.610,242.000,0.5,Rolling Down,C
26.40,75.20,675,31.40,72.70,310.450,242.000,0.5,Rolling Down,C
26.40,75.70,803,32.24,70.70,449.570,303.000,0.5,Rolling Down,C
26.50,75.40,747,31.63,70.70,69.610,252.000,0.5,Rolling Down,C
26.20,73.90,747,32.24,69.50,490.020,268.000,0.5,Rolling Down,C
26.10,73.40,596,32.99,65.80,394.390,204.000,0.5,Rolling Down,C
26.40,76.00,654,32.68,66.60,602.730,241.000,0.5,Rolling Down,C
26.60,77.00,710,33.06,64.90,709.110,261.000,0.5,Rolling Down,C
26.70,76.90,701,33.55,64.10,670.070,250.000,0.5,Rolling Down,C
26.90,77.00,718,33.28,62.70,121.990,259.000,0.5,Rolling Down,C
26.80,75.30,683,34.56,60.40,679.420,247.000,0.5,Rolling Down,C
26.60,73.60,744,33.97,58.90,623.540,244.000,0.5,Rolling Down,C
26.40,71.80,667,34.48,58.50,149.350,225.000,0.5,Rolling Down,C
26.80,72.30,688,34.73,57.10,629.380,219.000,0.5,Rolling Down,C
26.60,72.10,658,33.70,59.80,505.220,190.000,0.5,Rolling Down,C
26.40,71.60,730,34.62,57.30,674.980,197.000,0.5,Rolling Down,C
26.40,71.00,702,34.93,52.90,616.520,184.000,0.5,Rolling Down,C
26.50,71.50,679,34.58,55.10,98.140,180.000,0.5,Rolling Down,C
26.80,72.30,628,35.23,53.60,528.370,168.000,0.5,Rolling Down,C
26.80,71.90,769,34.69,54.40,502.880,181.000,0.5,Rolling Down,C
26.80,72.00,627,35.05,54.40,207.100,162.000,0.5,Rolling Down,C
26.70,71.50,538,34.50,54.70,54.410,124.000,0.5,Rolling Down,C
26.80,71.10,588,34.94,53.70,364.460,146.000,0.5,Rolling Down,C
26.80,71.70,589,35.85,50.60,242.870,144.000,0.5,Rolling Down,C
26.80,73.10,529,35.58,51.30,553.860,133.000,0.5,Rolling Down,C
26.90,72.00,526,34.87,51.90,505.220,136.000,0.5,Rolling Down,C
27.00,72.50,574,36.38,48.30,457.990,135.000,0.5,Rolling Down,C
27.10,72.00,531,36.01,47.40,451.210,126.000,0.5,Rolling Down,C
27.00,71.20,500,36.08,48.20,34.310,116.000,0.5,Rolling Down,C
26.80,70.60,463,35.19,52.10,484.650,109.000,0.5,Rolling Down,C
27.50,70.40,432,35.05,51.30,431.340,101.000,0.5,Rolling Down,C
27.90,70.00,427,35.51,49.30,191.430,96.000,0.5,Rolling Down,C
28.10,70.20,417,36.16,49.10,355.340,93.000,0.5,Rolling Down,C
28.20,70.30,401,36.19,50.00,190.030,88.000,0.5,Rolling Down,C
28.30,70.40,388,35.77,51.00,317.700,87.000,0.5,Rolling Down,C
28.40,70.60,380,35.83,50.40,307.880,85.000,0.5,Rolling Down,C
28.50,70.60,331,35.08,52.50,13.260,73.000,0.5,Rolling Down,C
28.50,70.70,291,35.34,51.20,181.610,61.000,0.5,Rolling Down,C
28.60,71.00,277,34.91,51.90,149.810,57.000,0.5,Rolling Down,C
28.60,71.00,251,34.82,53.70,82.470,50.000,0.5,Rolling Down,C
28.60,71.20,214,34.24,57.20,82.710,40.000,0.5,Rolling Down,C
28.60,71.80,189,33.60,59.40,11.160,37.000,0.5,Rolling Down,C
27.10,69.90,473,32.97,61.90,580.280,126.000,1,Rolling Down,C
26.90,70.20,463,33.32,60.70,584.490,132.000,1,Rolling Down,C
26.80,69.70,513,33.31,60.50,16.770,140.000,1,Rolling Down,C
26.80,69.10,540,33.66,59.90,620.730,149.000,1,Rolling Down,C
26.90,70.80,518,33.60,59.30,271.870,153.000,1,Rolling Down,C
26.80,70.20,563,34.12,57.80,551.750,157.000,1,Rolling Down,C
26.70,71.00,563,33.95,58.00,548.950,165.000,1,Rolling Down,C
26.90,71.00,586,34.48,55.80,15.830,179.000,1,Rolling Down,C
27.20,71.70,584,34.35,54.50,524.630,193.000,1,Rolling Down,C
28.40,72.60,612,34.73,54.90,455.650,193.000,1,Rolling Down,C
28.50,69.90,604,35.04,53.60,18.170,207.000,1,Rolling Down,C
28.00,70.60,703,34.85,53.30,531.880,223.000,1,Rolling Down,C
29.40,70.10,675,34.96,53.50,21.210,229.000,1,Rolling Down,C
29.50,69.90,614,35.28,52.80,508.960,225.000,1,Rolling Down,C
29.40,70.30,607,35.38,52.80,544.040,234.000,1,Rolling Down,C
29.70,68.80,664,35.73,50.10,15.600,239.000,1,Rolling Down,C
26.60,63.50,757,37.00,43.90,198.680,212.000,1,Rolling Down,C
26.40,63.60,741,36.61,44.10,353.000,204.000,1,Rolling Down,C
26.90,64.00,636,37.32,43.30,89.020,184.000,1,Rolling Down,C
26.90,65.00,603,36.73,45.00,25.650,169.000,1,Rolling Down,C
26.60,65.70,648,36.60,45.50,100.480,163.000,1,Rolling Down,C
26.80,66.30,620,36.48,45.70,38.980,166.000,1,Rolling Down,C
26.50,65.70,630,36.32,46.60,82.010,163.000,1,Rolling Down,C
26.70,67.00,552,36.33,44.30,54.180,165.000,1,Rolling Down,C
26.50,64.60,596,36.61,45.50,57.220,162.000,1,Rolling Down,C
